ID,Valor,Otro
9435,51.37,376
9436,94.81,830
9437,26.84,961
9438,23.66,104
9439,45.97,625
9440,38.03,240
9441,13.66,950
9442,96.34,276
9443,33.79,475
9444,26.24,761
9445,34.15,889
9446,72.99,885
9447,11.27,798
9448,31.14,523
9449,51.68,717
9450,40.88,270
9451,55.62,909
9452,36.77,989
9453,85.98,816
9454,34.82,242
9455,18.5,542
9456,90.52,275
9457,66.38,413
9458,59.99,729
9459,88.5,574
9460,15.72,631
9461,24.34,754
9462,26.62,394
9463,69.03,258
9464,13.87,274
9465,52.37,509
9466,29.81,898
9467,41.29,680
9468,66.21,250
9469,77.46,769
9470,71.17,821
9471,34.4,246
9472,34.88,156
9473,42.78,663
9474,70.17,166
9475,61.05,202
9476,70.25,657
9477,36.64,449
9478,33.05,905
9479,62.51,385
9480,23.99,167
9481,47.24,785
9482,94.89,786
9483,74.87,411
9484,67.78,354
9485,24.29,187
9486,23.82,435
9487,98.77,173
9488,13.1,602
9489,29.56,153
9490,90.77,845
9491,76.16,761
9492,46.54,573
9493,73.21,821
9494,81.34,612
9495,27.46,465
9496,46.91,236
9497,18.99,868
9498,66.66,160
9499,23.22,859
9500,91.97,394
9501,27.64,237
9502,47.04,175
9503,90.89,922
9504,69.42,394
9505,38.45,523
9506,26.91,375
9507,39.09,756
9508,78.04,874
9509,45.94,510
9510,20.99,906
9511,83.61,927
9512,61.95,635
9513,38.27,215
9514,87.73,373
9515,37.88,649
9516,98.95,682
9517,87.61,542
9518,85.6,184
9519,25.36,394
9520,46.15,366
9521,17.29,427
9522,11.31,842
9523,26.0,371
9524,65.1,319
9525,42.78,502
9526,17.76,568
9527,68.81,126
9528,11.04,369
9529,17.96,854
9530,83.61,943
9531,35.23,944
9532,30.36,741
9533,81.42,566
9534,74.5,232
9535,62.36,738
9536,42.77,267
9537,21.6,974
9538,82.54,339
9539,88.25,500
9540,65.89,104
9541,91.78,838
9542,43.45,471
9543,18.93,201
9544,37.46,877
9545,13.98,674
9546,83.41,176
9547,77.85,804
9548,69.66,391
9549,50.66,318
9550,60.74,522
9551,90.23,865
9552,94.82,406
9553,82.48,107
9554,24.16,913
9555,80.17,441
9556,18.31,482
9557,67.54,337
9558,19.83,290
9559,78.08,109
9560,93.36,870
9561,31.55,159
9562,53.17,888
9563,39.97,318
9564,83.86,634
9565,63.57,603
9566,20.6,250
9567,74.79,157
9568,38.58,673
9569,21.38,513
9570,24.59,674
9571,93.03,127
9572,45.57,145
9573,76.17,436
9574,27.99,149
9575,40.46,539
9576,57.92,767
9577,17.03,243
9578,92.75,293
9579,65.88,490
9580,89.96,834
9581,94.9,475
9582,70.62,539
9583,92.36,942
9584,24.89,681
9585,65.46,953
9586,62.85,833
9587,16.0,153
9588,40.53,706
9589,39.52,359
9590,42.85,495
9591,63.74,875
9592,91.86,974
9593,74.01,980
9594,73.26,907
9595,46.7,998
9596,29.29,526
9597,97.76,712
9598,43.83,122
9599,34.5,362
9600,70.18,753
9601,71.67,630
9602,32.06,783
9603,82.24,515
9604,11.85,720
9605,11.38,638
9606,87.14,240
9607,90.82,332
9608,97.02,621
9609,37.02,151
9610,62.16,928
9611,57.01,953
9612,87.29,128
9613,95.58,345
9614,63.74,760
9615,21.4,629
9616,40.88,577
9617,24.87,540
9618,32.64,287
9619,62.46,765
9620,83.91,500
9621,19.93,333
9622,34.23,450
9623,39.94,836
9624,81.48,499
9625,46.6,110
9626,34.21,100
9627,48.62,451
9628,77.4,535
9629,97.37,103
9630,14.2,898
9631,65.04,181
9632,61.36,162
9633,35.59,685
9634,18.56,896
9635,40.44,164
9636,66.42,926
9637,16.58,794
9638,74.26,907
9639,10.86,860
9640,48.29,482
9641,46.2,896
9642,71.48,496
9643,37.07,891
9644,12.8,872
9645,32.59,404
9646,45.68,772
9647,93.26,282
9648,93.11,620
9649,37.43,900
9650,49.87,718
9651,49.43,991
9652,63.19,491
9653,38.66,303
9654,86.63,441
9655,28.54,653
9656,69.82,241
9657,51.78,909
9658,66.28,593
9659,55.41,783
9660,30.69,969
9661,55.33,192
9662,62.98,524
9663,94.21,832
9664,28.46,312
9665,46.62,715
9666,90.26,527
9667,94.25,168
9668,51.58,200
9669,50.59,916
9670,56.49,590
9671,94.41,211
9672,11.0,600
9673,84.65,454
9674,79.27,290
9675,49.59,723
9676,67.35,642
9677,93.51,203
9678,78.68,240
9679,48.41,968
9680,88.37,240
9681,57.98,648
9682,31.93,128
9683,15.25,775
9684,35.16,923
9685,70.04,363
9686,79.6,424
9687,99.35,215
9688,46.72,924
9689,33.04,906
9690,15.95,385
9691,57.9,965
9692,14.09,306
9693,35.7,237
9694,45.12,173
9695,10.03,841
9696,28.57,837
9697,45.64,382
9698,96.45,770
9699,28.82,418
9700,78.62,398
9701,34.23,142
9702,19.13,517
9703,58.32,751
9704,35.44,200
9705,80.83,656
9706,35.88,742
9707,38.03,787
9708,80.58,725
9709,47.89,704
9710,60.92,170
9711,81.38,985
9712,65.39,580
9713,24.51,391
9714,29.45,383
9715,38.94,212
9716,15.2,658
9717,98.03,558
9718,83.0,155
9719,78.1,769
9720,40.24,854
9721,50.94,484
9722,58.56,400
9723,69.76,939
9724,17.29,775
9725,24.63,758
9726,75.96,273
9727,60.08,734
9728,62.25,189
9729,76.35,253
9730,96.16,164
9731,55.27,336
9732,95.71,836
9733,20.59,981
9734,15.53,759
9735,18.13,611
9736,17.63,410
9737,38.91,330
9738,20.15,581
9739,55.34,808
9740,28.36,378
9741,22.42,404
9742,55.53,260
9743,26.26,488
9744,85.03,596
9745,71.83,492
9746,27.77,286
9747,88.59,273
9748,64.95,220
9749,59.11,487
9750,52.09,646
9751,78.68,552
9752,26.02,826
9753,59.83,476
9754,60.79,366
9755,35.33,926
9756,41.63,246
9757,86.62,953
9758,93.47,806
9759,58.57,685
9760,73.19,809
9761,11.9,754
9762,91.57,188
9763,59.55,876
9764,78.1,708
9765,71.3,403
9766,83.54,614
9767,22.92,726
9768,80.1,680
9769,64.24,176
9770,60.62,615
9771,16.71,110
9772,68.64,279
9773,90.89,544
9774,95.9,181
9775,21.36,129
9776,57.13,491
9777,24.99,774
9778,29.6,280
9779,17.16,295
9780,13.77,266
9781,34.91,419
9782,19.89,833
9783,45.92,248
9784,57.41,155
9785,94.7,854
9786,89.41,880
9787,82.36,250
9788,78.22,416
9789,22.22,526
9790,42.27,240
9791,24.51,757
9792,77.92,679
9793,31.22,887
9794,12.26,974
9795,55.29,706
9796,82.88,270
9797,35.33,666
9798,50.51,696
9799,42.92,257
9800,64.63,585
9801,75.13,948
9802,57.54,119
9803,93.97,250
9804,14.22,371
9805,99.98,977
9806,29.28,992
9807,79.76,432
9808,29.48,435
9809,17.72,860
9810,39.61,749
9811,72.25,741
9812,72.64,528
9813,29.54,176
9814,92.69,639
9815,97.29,264
9816,37.42,731
9817,75.95,782
9818,91.42,952
9819,98.04,278
9820,76.04,718
9821,90.42,494
9822,19.92,845
9823,72.93,866
9824,33.67,130
9825,78.33,152
9826,40.59,762
9827,49.03,500
9828,52.24,667
9829,16.3,718
9830,32.85,656
9831,32.66,471
9832,12.68,552
9833,66.74,312
9834,88.35,179
9835,56.99,702
9836,11.98,508
9837,78.19,213
9838,68.89,342
9839,51.96,767
9840,35.18,180
9841,98.43,635
9842,71.03,496
9843,43.57,627
9844,34.75,301
9845,34.25,340
9846,83.03,869
9847,60.2,762
9848,81.14,592
9849,36.36,729
9850,75.95,942
9851,99.78,599
9852,59.97,870
9853,40.82,777
9854,84.46,508
9855,92.75,433
9856,25.67,823
9857,24.25,844
9858,91.03,398
9859,94.37,973
9860,32.39,558
9861,67.7,299
9862,32.0,421
9863,23.83,204
9864,89.06,637
9865,80.2,786
9866,28.99,451
9867,32.61,510
9868,16.33,740
9869,58.99,361
9870,20.14,305
9871,71.39,666
9872,50.04,149
9873,44.84,998
9874,64.44,741
9875,86.99,560
9876,68.87,378
9877,98.73,925
9878,87.45,341
9879,37.9,832
9880,37.69,580
9881,64.93,183
9882,84.41,126
9883,52.0,758
9884,19.61,756
9885,99.55,132
9886,76.27,247
9887,58.78,529
9888,64.78,587
9889,48.07,324
9890,87.09,778
9891,54.54,270
9892,39.85,256
9893,59.67,635
9894,36.65,976
9895,23.02,937
9896,94.11,634
9897,35.72,514
9898,16.81,964
9899,25.62,947
9900,83.15,286
9901,10.42,860
9902,64.77,782
9903,77.17,266
9904,47.89,674
9905,55.7,348
9906,67.06,597
9907,92.83,910
9908,20.09,649
9909,73.02,401
9910,17.54,994
9911,66.86,553
9912,60.1,130
9913,51.56,746
9914,46.43,505
9915,37.56,874
9916,85.05,927
9917,66.35,372
9918,68.1,189
9919,34.6,205
9920,35.29,572
9921,64.7,188
9922,64.0,744
9923,54.76,475
9924,68.08,723
9925,95.51,768
9926,84.06,378
9927,44.74,637
9928,37.1,432
9929,21.1,280
9930,32.2,877
9931,68.69,966
9932,14.25,692
9933,88.9,300
9934,27.92,376
9935,65.55,276
9936,60.45,220
9937,43.95,670
9938,45.98,582
9939,10.63,108
9940,63.25,969
9941,12.53,624
9942,15.94,579
9943,32.85,175
9944,99.43,704
9945,89.41,346
9946,77.77,148
9947,26.7,778
9948,90.31,762
9949,19.5,624
9950,66.61,677
9951,59.44,495
9952,99.23,102
9953,40.75,987
9954,62.63,484
9955,86.55,251
9956,25.86,642
9957,25.97,655
9958,29.16,712
9959,82.85,440
9960,94.21,896
9961,54.48,203
9962,96.04,104
9963,65.63,747
9964,90.33,673
9965,12.58,329
9966,66.44,980
9967,90.87,294
9968,96.39,650
9969,80.7,948
9970,57.3,546
9971,73.89,277
9972,39.59,221
9973,98.73,121
9974,19.32,974
9975,57.4,835
9976,70.89,409
9977,54.33,843
9978,93.64,214
9979,60.49,906
9980,98.36,804
9981,54.22,920
9982,95.52,806
9983,51.81,260
9984,41.8,672
9985,71.39,995
9986,25.49,387
9987,62.85,628
9988,68.29,947
9989,92.52,695
9990,96.65,737
9991,96.61,735
9992,87.3,730
9993,51.71,496
9994,98.41,318
9995,59.16,231
9996,22.74,946
9997,14.13,220
9998,51.18,182
9999,25.23,362
10000,90.4,125
